	station id	stationname	date	daytype	rides	year	month	day	week_day	month_name
49282	40350	UIC-Halsted	2018-11-14	W	8784	2018	11	14	Wed	November
49283	40350	UIC-Halsted	2018-11-15	W	8483	2018	11	15	Thu	November
49284	40350	UIC-Halsted	2018-11-16	W	8464	2018	11	16	Fri	November
49285	40350	UIC-Halsted	2018-11-17	A	2759	2018	11	17	Sat	November
49286	40350	UIC-Halsted	2018-11-18	U	1789	2018	11	18	Sun	November
49287	40350	UIC-Halsted	2018-11-19	W	8342	2018	11	19	Mon	November
49288	40350	UIC-Halsted	2018-11-20	W	8037	2018	11	20	Tue	November
49289	40350	UIC-Halsted	2018-11-21	W	6752	2018	11	21	Wed	November
49290	40350	UIC-Halsted	2018-11-22	U	1170	2018	11	22	Thu	November
49291	40350	UIC-Halsted	2018-11-23	W	1520	2018	11	23	Fri	November
49292	40350	UIC-Halsted	2018-11-24	A	1433	2018	11	24	Sat	November
49293	40350	UIC-Halsted	2018-11-25	U	1219	2018	11	25	Sun	November
49294	40350	UIC-Halsted	2018-11-26	W	6709	2018	11	26	Mon	November
49295	40350	UIC-Halsted	2018-11-27	W	8184	2018	11	27	Tue	November
49296	40350	UIC-Halsted	2018-11-28	W	8641	2018	11	28	Wed	November
49297	40350	UIC-Halsted	2018-11-29	W	8591	2018	11	29	Thu	November
49298	40350	UIC-Halsted	2018-11-30	W	8192	2018	11	30	Fri	November
53646	40350	UIC-Halsted	2018-12-01	A	2154	2018	12	1	Sat	December
53647	40350	UIC-Halsted	2018-12-02	U	1472	2018	12	2	Sun	December
53648	40350	UIC-Halsted	2018-12-03	W	8319	2018	12	3	Mon	December
53649	40350	UIC-Halsted	2018-12-04	W	8128	2018	12	4	Tue	December
53650	40350	UIC-Halsted	2018-12-05	W	8326	2018	12	5	Wed	December
53651	40350	UIC-Halsted	2018-12-06	W	7993	2018	12	6	Thu	December
53652	40350	UIC-Halsted	2018-12-07	W	7729	2018	12	7	Fri	December
53653	40350	UIC-Halsted	2018-12-08	A	2153	2018	12	8	Sat	December
53654	40350	UIC-Halsted	2018-12-09	U	1491	2018	12	9	Sun	December
53655	40350	UIC-Halsted	2018-12-10	W	6098	2018	12	10	Mon	December
53656	40350	UIC-Halsted	2018-12-11	W	6143	2018	12	11	Tue	December
53657	40350	UIC-Halsted	2018-12-12	W	5932	2018	12	12	Wed	December
53658	40350	UIC-Halsted	2018-12-13	W	5912	2018	12	13	Thu	December
53659	40350	UIC-Halsted	2018-12-14	W	5449	2018	12	14	Fri	December
53660	40350	UIC-Halsted	2018-12-15	A	2008	2018	12	15	Sat	December
53661	40350	UIC-Halsted	2018-12-16	U	1426	2018	12	16	Sun	December
53662	40350	UIC-Halsted	2018-12-17	W	3409	2018	12	17	Mon	December
53663	40350	UIC-Halsted	2018-12-18	W	3473	2018	12	18	Tue	December
53664	40350	UIC-Halsted	2018-12-19	W	3292	2018	12	19	Wed	December
53665	40350	UIC-Halsted	2018-12-20	W	3009	2018	12	20	Thu	December
53666	40350	UIC-Halsted	2018-12-21	W	2701	2018	12	21	Fri	December
53667	40350	UIC-Halsted	2018-12-22	A	1192	2018	12	22	Sat	December
53668	40350	UIC-Halsted	2018-12-23	U	961	2018	12	23	Sun	December
53669	40350	UIC-Halsted	2018-12-24	W	907	2018	12	24	Mon	December
53670	40350	UIC-Halsted	2018-12-25	U	413	2018	12	25	Tue	December
53671	40350	UIC-Halsted	2018-12-26	W	1410	2018	12	26	Wed	December
53672	40350	UIC-Halsted	2018-12-27	W	1595	2018	12	27	Thu	December
53673	40350	UIC-Halsted	2018-12-28	W	1664	2018	12	28	Fri	December
53674	40350	UIC-Halsted	2018-12-29	A	988	2018	12	29	Sat	December
53675	40350	UIC-Halsted	2018-12-30	U	878	2018	12	30	Sun	December
53676	40350	UIC-Halsted	2018-12-31	W	1266	2018	12	31	Mon	December
58123	40350	UIC-Halsted	2019-01-01	U	981	2019	1	1	Tue	January
58124	40350	UIC-Halsted	2019-01-02	W	2376	2019	1	2	Wed	January
58125	40350	UIC-Halsted	2019-01-03	W	2495	2019	1	3	Thu	January
58126	40350	UIC-Halsted	2019-01-04	W	2496	2019	1	4	Fri	January
58127	40350	UIC-Halsted	2019-01-05	A	1209	2019	1	5	Sat	January
58128	40350	UIC-Halsted	2019-01-06	U	925	2019	1	6	Sun	January
58129	40350	UIC-Halsted	2019-01-07	W	3029	2019	1	7	Mon	January
58130	40350	UIC-Halsted	2019-01-08	W	3057	2019	1	8	Tue	January
58131	40350	UIC-Halsted	2019-01-09	W	3180	2019	1	9	Wed	January
58132	40350	UIC-Halsted	2019-01-10	W	3282	2019	1	10	Thu	January
58133	40350	UIC-Halsted	2019-01-11	W	3270	2019	1	11	Fri	January
58134	40350	UIC-Halsted	2019-01-12	A	1361	2019	1	12	Sat	January
58135	40350	UIC-Halsted	2019-01-13	U	1270	2019	1	13	Sun	January
58136	40350	UIC-Halsted	2019-01-14	W	8054	2019	1	14	Mon	January
58137	40350	UIC-Halsted	2019-01-15	W	7774	2019	1	15	Tue	January
58138	40350	UIC-Halsted	2019-01-16	W	8081	2019	1	16	Wed	January
58139	40350	UIC-Halsted	2019-01-17	W	7757	2019	1	17	Thu	January
58140	40350	UIC-Halsted	2019-01-18	W	7392	2019	1	18	Fri	January
58141	40350	UIC-Halsted	2019-01-19	A	1489	2019	1	19	Sat	January
58142	40350	UIC-Halsted	2019-01-20	U	1192	2019	1	20	Sun	January
58143	40350	UIC-Halsted	2019-01-21	W	1991	2019	1	21	Mon	January
58144	40350	UIC-Halsted	2019-01-22	W	7642	2019	1	22	Tue	January
58145	40350	UIC-Halsted	2019-01-23	W	8070	2019	1	23	Wed	January
58146	40350	UIC-Halsted	2019-01-24	W	7657	2019	1	24	Thu	January
58147	40350	UIC-Halsted	2019-01-25	W	6371	2019	1	25	Fri	January
58148	40350	UIC-Halsted	2019-01-26	A	1633	2019	1	26	Sat	January
58149	40350	UIC-Halsted	2019-01-27	U	1142	2019	1	27	Sun	January
58150	40350	UIC-Halsted	2019-01-28	W	7244	2019	1	28	Mon	January
58151	40350	UIC-Halsted	2019-01-29	W	6160	2019	1	29	Tue	January
58152	40350	UIC-Halsted	2019-01-30	W	395	2019	1	30	Wed	January
58153	40350	UIC-Halsted	2019-01-31	W	1025	2019	1	31	Thu	January
62474	40350	UIC-Halsted	2019-02-01	W	6994	2019	2	1	Fri	February
62475	40350	UIC-Halsted	2019-02-02	A	1977	2019	2	2	Sat	February
62476	40350	UIC-Halsted	2019-02-03	U	1443	2019	2	3	Sun	February
62477	40350	UIC-Halsted	2019-02-04	W	7998	2019	2	4	Mon	February
62478	40350	UIC-Halsted	2019-02-05	W	7864	2019	2	5	Tue	February
62479	40350	UIC-Halsted	2019-02-06	W	7972	2019	2	6	Wed	February
62480	40350	UIC-Halsted	2019-02-07	W	7851	2019	2	7	Thu	February
62481	40350	UIC-Halsted	2019-02-08	W	6990	2019	2	8	Fri	February
62482	40350	UIC-Halsted	2019-02-09	A	1788	2019	2	9	Sat	February
62483	40350	UIC-Halsted	2019-02-10	U	1254	2019	2	10	Sun	February
62484	40350	UIC-Halsted	2019-02-11	W	7779	2019	2	11	Mon	February
62485	40350	UIC-Halsted	2019-02-12	W	7610	2019	2	12	Tue	February
62486	40350	UIC-Halsted	2019-02-13	W	8031	2019	2	13	Wed	February
62487	40350	UIC-Halsted	2019-02-14	W	7890	2019	2	14	Thu	February
62488	40350	UIC-Halsted	2019-02-15	W	7138	2019	2	15	Fri	February
62489	40350	UIC-Halsted	2019-02-16	A	1940	2019	2	16	Sat	February
62490	40350	UIC-Halsted	2019-02-17	U	1248	2019	2	17	Sun	February
62491	40350	UIC-Halsted	2019-02-18	W	6864	2019	2	18	Mon	February
62492	40350	UIC-Halsted	2019-02-19	W	7664	2019	2	19	Tue	February
62493	40350	UIC-Halsted	2019-02-20	W	7889	2019	2	20	Wed	February
62494	40350	UIC-Halsted	2019-02-21	W	7641	2019	2	21	Thu	February
62495	40350	UIC-Halsted	2019-02-22	W	7234	2019	2	22	Fri	February
62496	40350	UIC-Halsted	2019-02-23	A	1815	2019	2	23	Sat	February
62497	40350	UIC-Halsted	2019-02-24	U	1228	2019	2	24	Sun	February
62498	40350	UIC-Halsted	2019-02-25	W	7406	2019	2	25	Mon	February
62499	40350	UIC-Halsted	2019-02-26	W	7239	2019	2	26	Tue	February
62500	40350	UIC-Halsted	2019-02-27	W	7632	2019	2	27	Wed	February
62501	40350	UIC-Halsted	2019-02-28	W	7426	2019	2	28	Thu	February
66574	40350	UIC-Halsted	2019-03-01	W	7127	2019	3	1	Fri	March
66575	40350	UIC-Halsted	2019-03-02	A	1831	2019	3	2	Sat	March
66576	40350	UIC-Halsted	2019-03-03	U	1260	2019	3	3	Sun	March
66577	40350	UIC-Halsted	2019-03-04	W	6993	2019	3	4	Mon	March
66578	40350	UIC-Halsted	2019-03-05	W	7212	2019	3	5	Tue	March
66579	40350	UIC-Halsted	2019-03-06	W	7543	2019	3	6	Wed	March
66580	40350	UIC-Halsted	2019-03-07	W	7416	2019	3	7	Thu	March
66581	40350	UIC-Halsted	2019-03-08	W	7018	2019	3	8	Fri	March
66582	40350	UIC-Halsted	2019-03-09	A	1754	2019	3	9	Sat	March
66583	40350	UIC-Halsted	2019-03-10	U	1296	2019	3	10	Sun	March
66584	40350	UIC-Halsted	2019-03-11	W	7410	2019	3	11	Mon	March
66585	40350	UIC-Halsted	2019-03-12	W	7638	2019	3	12	Tue	March
66586	40350	UIC-Halsted	2019-03-13	W	7880	2019	3	13	Wed	March
66587	40350	UIC-Halsted	2019-03-14	W	7485	2019	3	14	Thu	March
66588	40350	UIC-Halsted	2019-03-15	W	7301	2019	3	15	Fri	March
66589	40350	UIC-Halsted	2019-03-16	A	3527	2019	3	16	Sat	March
66590	40350	UIC-Halsted	2019-03-17	U	1573	2019	3	17	Sun	March
66591	40350	UIC-Halsted	2019-03-18	W	7530	2019	3	18	Mon	March
66592	40350	UIC-Halsted	2019-03-19	W	6897	2019	3	19	Tue	March
66593	40350	UIC-Halsted	2019-03-20	W	7190	2019	3	20	Wed	March
66594	40350	UIC-Halsted	2019-03-21	W	6617	2019	3	21	Thu	March
66595	40350	UIC-Halsted	2019-03-22	W	6175	2019	3	22	Fri	March
66596	40350	UIC-Halsted	2019-03-23	A	1984	2019	3	23	Sat	March
66597	40350	UIC-Halsted	2019-03-24	U	1375	2019	3	24	Sun	March
66598	40350	UIC-Halsted	2019-03-25	W	3142	2019	3	25	Mon	March
66599	40350	UIC-Halsted	2019-03-26	W	3268	2019	3	26	Tue	March
66600	40350	UIC-Halsted	2019-03-27	W	3399	2019	3	27	Wed	March
66601	40350	UIC-Halsted	2019-03-28	W	3257	2019	3	28	Thu	March
66602	40350	UIC-Halsted	2019-03-29	W	3107	2019	3	29	Fri	March
66603	40350	UIC-Halsted	2019-03-30	A	1561	2019	3	30	Sat	March
66604	40350	UIC-Halsted	2019-03-31	U	1153	2019	3	31	Sun	March
71038	40350	UIC-Halsted	2019-04-01	W	6754	2019	4	1	Mon	April
71039	40350	UIC-Halsted	2019-04-02	W	6852	2019	4	2	Tue	April
71040	40350	UIC-Halsted	2019-04-03	W	7407	2019	4	3	Wed	April
71041	40350	UIC-Halsted	2019-04-04	W	6782	2019	4	4	Thu	April
71042	40350	UIC-Halsted	2019-04-05	W	6401	2019	4	5	Fri	April
71043	40350	UIC-Halsted	2019-04-06	A	2305	2019	4	6	Sat	April
71044	40350	UIC-Halsted	2019-04-07	U	1488	2019	4	7	Sun	April
71045	40350	UIC-Halsted	2019-04-08	W	7444	2019	4	8	Mon	April
71046	40350	UIC-Halsted	2019-04-09	W	7592	2019	4	9	Tue	April
71047	40350	UIC-Halsted	2019-04-10	W	7441	2019	4	10	Wed	April
71048	40350	UIC-Halsted	2019-04-11	W	7394	2019	4	11	Thu	April
71049	40350	UIC-Halsted	2019-04-12	W	7185	2019	4	12	Fri	April
71050	40350	UIC-Halsted	2019-04-13	A	2252	2019	4	13	Sat	April
71051	40350	UIC-Halsted	2019-04-14	U	982	2019	4	14	Sun	April
71052	40350	UIC-Halsted	2019-04-15	W	7150	2019	4	15	Mon	April
71053	40350	UIC-Halsted	2019-04-16	W	7281	2019	4	16	Tue	April
71054	40350	UIC-Halsted	2019-04-17	W	7569	2019	4	17	Wed	April
71055	40350	UIC-Halsted	2019-04-18	W	7021	2019	4	18	Thu	April
71056	40350	UIC-Halsted	2019-04-19	W	6457	2019	4	19	Fri	April
71057	40350	UIC-Halsted	2019-04-20	A	1834	2019	4	20	Sat	April
71058	40350	UIC-Halsted	2019-04-21	U	1367	2019	4	21	Sun	April
71059	40350	UIC-Halsted	2019-04-22	W	7175	2019	4	22	Mon	April
71060	40350	UIC-Halsted	2019-04-23	W	7202	2019	4	23	Tue	April
71061	40350	UIC-Halsted	2019-04-24	W	7679	2019	4	24	Wed	April
71062	40350	UIC-Halsted	2019-04-25	W	7253	2019	4	25	Thu	April
71063	40350	UIC-Halsted	2019-04-26	W	7029	2019	4	26	Fri	April
71064	40350	UIC-Halsted	2019-04-27	A	1589	2019	4	27	Sat	April
71065	40350	UIC-Halsted	2019-04-28	U	1560	2019	4	28	Sun	April
71066	40350	UIC-Halsted	2019-04-29	W	6851	2019	4	29	Mon	April
71067	40350	UIC-Halsted	2019-04-30	W	6961	2019	4	30	Tue	April
75329	40350	UIC-Halsted	2019-05-01	W	7569	2019	5	1	Wed	May
75330	40350	UIC-Halsted	2019-05-02	W	7066	2019	5	2	Thu	May
75331	40350	UIC-Halsted	2019-05-03	W	6965	2019	5	3	Fri	May
75332	40350	UIC-Halsted	2019-05-04	A	1933	2019	5	4	Sat	May
75333	40350	UIC-Halsted	2019-05-05	U	1742	2019	5	5	Sun	May
75334	40350	UIC-Halsted	2019-05-06	W	5706	2019	5	6	Mon	May
75335	40350	UIC-Halsted	2019-05-07	W	5642	2019	5	7	Tue	May
75336	40350	UIC-Halsted	2019-05-08	W	5947	2019	5	8	Wed	May
75337	40350	UIC-Halsted	2019-05-09	W	5426	2019	5	9	Thu	May
75338	40350	UIC-Halsted	2019-05-10	W	5731	2019	5	10	Fri	May
75339	40350	UIC-Halsted	2019-05-11	A	1838	2019	5	11	Sat	May
75340	40350	UIC-Halsted	2019-05-12	U	1300	2019	5	12	Sun	May
75341	40350	UIC-Halsted	2019-05-13	W	3484	2019	5	13	Mon	May
75342	40350	UIC-Halsted	2019-05-14	W	3678	2019	5	14	Tue	May
75343	40350	UIC-Halsted	2019-05-15	W	3647	2019	5	15	Wed	May
75344	40350	UIC-Halsted	2019-05-16	W	3300	2019	5	16	Thu	May
75345	40350	UIC-Halsted	2019-05-17	W	3281	2019	5	17	Fri	May
75346	40350	UIC-Halsted	2019-05-18	A	1551	2019	5	18	Sat	May
75347	40350	UIC-Halsted	2019-05-19	U	1186	2019	5	19	Sun	May
75348	40350	UIC-Halsted	2019-05-20	W	3511	2019	5	20	Mon	May
75349	40350	UIC-Halsted	2019-05-21	W	3630	2019	5	21	Tue	May
75350	40350	UIC-Halsted	2019-05-22	W	3541	2019	5	22	Wed	May
75351	40350	UIC-Halsted	2019-05-23	W	3556	2019	5	23	Thu	May
75352	40350	UIC-Halsted	2019-05-24	W	3152	2019	5	24	Fri	May
75353	40350	UIC-Halsted	2019-05-25	A	1473	2019	5	25	Sat	May
75354	40350	UIC-Halsted	2019-05-26	U	1228	2019	5	26	Sun	May
75355	40350	UIC-Halsted	2019-05-27	U	1028	2019	5	27	Mon	May
75356	40350	UIC-Halsted	2019-05-28	W	3266	2019	5	28	Tue	May
75357	40350	UIC-Halsted	2019-05-29	W	3486	2019	5	29	Wed	May
75358	40350	UIC-Halsted	2019-05-30	W	3628	2019	5	30	Thu	May
75359	40350	UIC-Halsted	2019-05-31	W	3393	2019	5	31	Fri	May
79759	40350	UIC-Halsted	2019-06-01	A	1403	2019	6	1	Sat	June
79760	40350	UIC-Halsted	2019-06-02	U	1245	2019	6	2	Sun	June
79761	40350	UIC-Halsted	2019-06-03	W	3417	2019	6	3	Mon	June
79762	40350	UIC-Halsted	2019-06-04	W	3541	2019	6	4	Tue	June
79763	40350	UIC-Halsted	2019-06-05	W	3496	2019	6	5	Wed	June
79764	40350	UIC-Halsted	2019-06-06	W	3567	2019	6	6	Thu	June
79765	40350	UIC-Halsted	2019-06-07	W	3601	2019	6	7	Fri	June
79766	40350	UIC-Halsted	2019-06-08	A	1699	2019	6	8	Sat	June
79767	40350	UIC-Halsted	2019-06-09	U	1223	2019	6	9	Sun	June
79768	40350	UIC-Halsted	2019-06-10	W	3415	2019	6	10	Mon	June
79769	40350	UIC-Halsted	2019-06-11	W	3668	2019	6	11	Tue	June
79770	40350	UIC-Halsted	2019-06-12	W	3506	2019	6	12	Wed	June
79771	40350	UIC-Halsted	2019-06-13	W	3730	2019	6	13	Thu	June
79772	40350	UIC-Halsted	2019-06-14	W	3463	2019	6	14	Fri	June
79773	40350	UIC-Halsted	2019-06-15	A	1543	2019	6	15	Sat	June
79774	40350	UIC-Halsted	2019-06-16	U	1224	2019	6	16	Sun	June
79775	40350	UIC-Halsted	2019-06-17	W	3599	2019	6	17	Mon	June
79776	40350	UIC-Halsted	2019-06-18	W	3943	2019	6	18	Tue	June
79777	40350	UIC-Halsted	2019-06-19	W	3844	2019	6	19	Wed	June
79778	40350	UIC-Halsted	2019-06-20	W	3820	2019	6	20	Thu	June
79779	40350	UIC-Halsted	2019-06-21	W	3817	2019	6	21	Fri	June
79780	40350	UIC-Halsted	2019-06-22	A	1935	2019	6	22	Sat	June
79781	40350	UIC-Halsted	2019-06-23	U	1302	2019	6	23	Sun	June
79782	40350	UIC-Halsted	2019-06-24	W	3901	2019	6	24	Mon	June
79783	40350	UIC-Halsted	2019-06-25	W	4196	2019	6	25	Tue	June
79784	40350	UIC-Halsted	2019-06-26	W	4334	2019	6	26	Wed	June
79785	40350	UIC-Halsted	2019-06-27	W	3952	2019	6	27	Thu	June
79786	40350	UIC-Halsted	2019-06-28	W	3895	2019	6	28	Fri	June
79787	40350	UIC-Halsted	2019-06-29	A	1668	2019	6	29	Sat	June
79788	40350	UIC-Halsted	2019-06-30	U	1426	2019	6	30	Sun	June
83969	40350	UIC-Halsted	2019-07-01	W	3679	2019	7	1	Mon	July
83970	40350	UIC-Halsted	2019-07-02	W	3878	2019	7	2	Tue	July
83971	40350	UIC-Halsted	2019-07-03	W	3636	2019	7	3	Wed	July
83972	40350	UIC-Halsted	2019-07-04	U	1379	2019	7	4	Thu	July
83973	40350	UIC-Halsted	2019-07-05	W	2438	2019	7	5	Fri	July
83974	40350	UIC-Halsted	2019-07-06	A	1416	2019	7	6	Sat	July
83975	40350	UIC-Halsted	2019-07-07	U	1205	2019	7	7	Sun	July
83976	40350	UIC-Halsted	2019-07-08	W	3839	2019	7	8	Mon	July
83977	40350	UIC-Halsted	2019-07-09	W	4104	2019	7	9	Tue	July
83978	40350	UIC-Halsted	2019-07-10	W	4153	2019	7	10	Wed	July
83979	40350	UIC-Halsted	2019-07-11	W	4010	2019	7	11	Thu	July
83980	40350	UIC-Halsted	2019-07-12	W	4106	2019	7	12	Fri	July
83981	40350	UIC-Halsted	2019-07-13	A	1873	2019	7	13	Sat	July
83982	40350	UIC-Halsted	2019-07-14	U	1498	2019	7	14	Sun	July
83983	40350	UIC-Halsted	2019-07-15	W	3917	2019	7	15	Mon	July
83984	40350	UIC-Halsted	2019-07-16	W	4035	2019	7	16	Tue	July
83985	40350	UIC-Halsted	2019-07-17	W	4041	2019	7	17	Wed	July
83986	40350	UIC-Halsted	2019-07-18	W	3750	2019	7	18	Thu	July
83987	40350	UIC-Halsted	2019-07-19	W	3451	2019	7	19	Fri	July
83988	40350	UIC-Halsted	2019-07-20	A	1468	2019	7	20	Sat	July
83989	40350	UIC-Halsted	2019-07-21	U	1133	2019	7	21	Sun	July
83990	40350	UIC-Halsted	2019-07-22	W	3946	2019	7	22	Mon	July
83991	40350	UIC-Halsted	2019-07-23	W	3943	2019	7	23	Tue	July
83992	40350	UIC-Halsted	2019-07-24	W	4114	2019	7	24	Wed	July
83993	40350	UIC-Halsted	2019-07-25	W	4048	2019	7	25	Thu	July
83994	40350	UIC-Halsted	2019-07-26	W	3767	2019	7	26	Fri	July
83995	40350	UIC-Halsted	2019-07-27	A	1771	2019	7	27	Sat	July
83996	40350	UIC-Halsted	2019-07-28	U	1320	2019	7	28	Sun	July
83997	40350	UIC-Halsted	2019-07-29	W	3452	2019	7	29	Mon	July
83998	40350	UIC-Halsted	2019-07-30	W	3649	2019	7	30	Tue	July
83999	40350	UIC-Halsted	2019-07-31	W	3716	2019	7	31	Wed	July
88440	40350	UIC-Halsted	2019-08-01	W	3613	2019	8	1	Thu	August
88441	40350	UIC-Halsted	2019-08-02	W	3416	2019	8	2	Fri	August
88442	40350	UIC-Halsted	2019-08-03	A	1621	2019	8	3	Sat	August
88443	40350	UIC-Halsted	2019-08-04	U	1327	2019	8	4	Sun	August
88444	40350	UIC-Halsted	2019-08-05	W	3432	2019	8	5	Mon	August
88445	40350	UIC-Halsted	2019-08-06	W	3451	2019	8	6	Tue	August
88446	40350	UIC-Halsted	2019-08-07	W	3543	2019	8	7	Wed	August
88447	40350	UIC-Halsted	2019-08-08	W	3328	2019	8	8	Thu	August
88448	40350	UIC-Halsted	2019-08-09	W	3301	2019	8	9	Fri	August
88449	40350	UIC-Halsted	2019-08-10	A	1413	2019	8	10	Sat	August
88450	40350	UIC-Halsted	2019-08-11	U	1172	2019	8	11	Sun	August
88451	40350	UIC-Halsted	2019-08-12	W	3000	2019	8	12	Mon	August
88452	40350	UIC-Halsted	2019-08-13	W	3184	2019	8	13	Tue	August
88453	40350	UIC-Halsted	2019-08-14	W	3224	2019	8	14	Wed	August
88454	40350	UIC-Halsted	2019-08-15	W	3270	2019	8	15	Thu	August
88455	40350	UIC-Halsted	2019-08-16	W	3044	2019	8	16	Fri	August
88456	40350	UIC-Halsted	2019-08-17	A	1472	2019	8	17	Sat	August
88457	40350	UIC-Halsted	2019-08-18	U	1112	2019	8	18	Sun	August
88458	40350	UIC-Halsted	2019-08-19	W	3337	2019	8	19	Mon	August
88459	40350	UIC-Halsted	2019-08-20	W	3196	2019	8	20	Tue	August
88460	40350	UIC-Halsted	2019-08-21	W	4075	2019	8	21	Wed	August
88461	40350	UIC-Halsted	2019-08-22	W	4659	2019	8	22	Thu	August
88462	40350	UIC-Halsted	2019-08-23	W	4980	2019	8	23	Fri	August
88463	40350	UIC-Halsted	2019-08-24	A	3105	2019	8	24	Sat	August
88464	40350	UIC-Halsted	2019-08-25	U	2611	2019	8	25	Sun	August
88465	40350	UIC-Halsted	2019-08-26	W	9046	2019	8	26	Mon	August
88466	40350	UIC-Halsted	2019-08-27	W	9188	2019	8	27	Tue	August
88467	40350	UIC-Halsted	2019-08-28	W	9265	2019	8	28	Wed	August
88468	40350	UIC-Halsted	2019-08-29	W	9033	2019	8	29	Thu	August
88469	40350	UIC-Halsted	2019-08-30	W	8529	2019	8	30	Fri	August
88470	40350	UIC-Halsted	2019-08-31	A	2272	2019	8	31	Sat	August
92841	40350	UIC-Halsted	2019-09-01	U	1724	2019	9	1	Sun	September
92842	40350	UIC-Halsted	2019-09-02	U	1637	2019	9	2	Mon	September
92843	40350	UIC-Halsted	2019-09-03	W	8771	2019	9	3	Tue	September
92844	40350	UIC-Halsted	2019-09-04	W	9515	2019	9	4	Wed	September
92845	40350	UIC-Halsted	2019-09-05	W	9452	2019	9	5	Thu	September
92846	40350	UIC-Halsted	2019-09-06	W	8682	2019	9	6	Fri	September
92847	40350	UIC-Halsted	2019-09-07	A	2535	2019	9	7	Sat	September
92848	40350	UIC-Halsted	2019-09-08	U	1645	2019	9	8	Sun	September
92849	40350	UIC-Halsted	2019-09-09	W	9100	2019	9	9	Mon	September
92850	40350	UIC-Halsted	2019-09-10	W	9281	2019	9	10	Tue	September
92851	40350	UIC-Halsted	2019-09-11	W	9216	2019	9	11	Wed	September
92852	40350	UIC-Halsted	2019-09-12	W	9098	2019	9	12	Thu	September
92853	40350	UIC-Halsted	2019-09-13	W	8941	2019	9	13	Fri	September
92854	40350	UIC-Halsted	2019-09-14	A	2840	2019	9	14	Sat	September
92855	40350	UIC-Halsted	2019-09-15	U	1675	2019	9	15	Sun	September
92856	40350	UIC-Halsted	2019-09-16	W	9198	2019	9	16	Mon	September
92857	40350	UIC-Halsted	2019-09-17	W	9233	2019	9	17	Tue	September
92858	40350	UIC-Halsted	2019-09-18	W	9486	2019	9	18	Wed	September
92859	40350	UIC-Halsted	2019-09-19	W	9320	2019	9	19	Thu	September
92860	40350	UIC-Halsted	2019-09-20	W	8797	2019	9	20	Fri	September
92861	40350	UIC-Halsted	2019-09-21	A	2762	2019	9	21	Sat	September
92862	40350	UIC-Halsted	2019-09-22	U	1485	2019	9	22	Sun	September
92863	40350	UIC-Halsted	2019-09-23	W	8952	2019	9	23	Mon	September
92864	40350	UIC-Halsted	2019-09-24	W	8875	2019	9	24	Tue	September
92865	40350	UIC-Halsted	2019-09-25	W	9127	2019	9	25	Wed	September
92866	40350	UIC-Halsted	2019-09-26	W	8970	2019	9	26	Thu	September
92867	40350	UIC-Halsted	2019-09-27	W	7643	2019	9	27	Fri	September
92868	40350	UIC-Halsted	2019-09-28	A	2652	2019	9	28	Sat	September
92869	40350	UIC-Halsted	2019-09-29	U	1597	2019	9	29	Sun	September
92870	40350	UIC-Halsted	2019-09-30	W	8786	2019	9	30	Mon	September
97163	40350	UIC-Halsted	2019-10-01	W	8887	2019	10	1	Tue	October
97164	40350	UIC-Halsted	2019-10-02	W	9085	2019	10	2	Wed	October
97165	40350	UIC-Halsted	2019-10-03	W	8870	2019	10	3	Thu	October
97166	40350	UIC-Halsted	2019-10-04	W	8606	2019	10	4	Fri	October
97167	40350	UIC-Halsted	2019-10-05	A	2375	2019	10	5	Sat	October
97168	40350	UIC-Halsted	2019-10-06	U	1817	2019	10	6	Sun	October
97169	40350	UIC-Halsted	2019-10-07	W	8875	2019	10	7	Mon	October
97170	40350	UIC-Halsted	2019-10-08	W	8854	2019	10	8	Tue	October
97171	40350	UIC-Halsted	2019-10-09	W	8440	2019	10	9	Wed	October
97172	40350	UIC-Halsted	2019-10-10	W	8895	2019	10	10	Thu	October
97173	40350	UIC-Halsted	2019-10-11	W	8351	2019	10	11	Fri	October
97174	40350	UIC-Halsted	2019-10-12	A	2803	2019	10	12	Sat	October
97175	40350	UIC-Halsted	2019-10-13	U	7321	2019	10	13	Sun	October
97176	40350	UIC-Halsted	2019-10-14	W	8416	2019	10	14	Mon	October
97177	40350	UIC-Halsted	2019-10-15	W	8869	2019	10	15	Tue	October
97178	40350	UIC-Halsted	2019-10-16	W	8927	2019	10	16	Wed	October
97179	40350	UIC-Halsted	2019-10-17	W	8974	2019	10	17	Thu	October
97180	40350	UIC-Halsted	2019-10-18	W	8406	2019	10	18	Fri	October
97181	40350	UIC-Halsted	2019-10-19	A	2650	2019	10	19	Sat	October
97182	40350	UIC-Halsted	2019-10-20	U	1811	2019	10	20	Sun	October
97183	40350	UIC-Halsted	2019-10-21	W	8497	2019	10	21	Mon	October
97184	40350	UIC-Halsted	2019-10-22	W	8553	2019	10	22	Tue	October
97185	40350	UIC-Halsted	2019-10-23	W	8916	2019	10	23	Wed	October
97186	40350	UIC-Halsted	2019-10-24	W	8727	2019	10	24	Thu	October
97187	40350	UIC-Halsted	2019-10-25	W	8411	2019	10	25	Fri	October
97188	40350	UIC-Halsted	2019-10-26	A	2233	2019	10	26	Sat	October
97189	40350	UIC-Halsted	2019-10-27	U	1763	2019	10	27	Sun	October
97190	40350	UIC-Halsted	2019-10-28	W	8522	2019	10	28	Mon	October
